code,term
103079001,Immunodeficiency caused by corticosteroid
103080003,Immunodeficiency secondary to radiation therapy
103081004,Immunodeficiency secondary to chemotherapy
106511000119106,Long-term current use of mycophenolate
106581000119100,Long-term current use of cyclosporine
106631000119102,Long-term current use of infliximab
10746341000119109,Acquired immune deficiency syndrome complicating childbirth
10755671000119100,Human immunodeficiency virus in mother complicating childbirth
10838971000119103,Immunodeficiency caused by long term therapeutic use of drug
111396008,Chédiak-Higashi syndrome
111584000,Reticular dysgenesis
111587007,Severe combined immunodeficiency due to absent interleukin-2 receptor
111880001,Acute human immunodeficiency virus infection
113531000119106,Long term current use of abatacept
113541000119102,Long-term current use of rituximab
116133005,Congenital agammaglobulinemia
116691000119101,Marginal zone lymphoma of spleen
116841000119105,Marginal zone lymphoma of lymph nodes of multiple sites
116871000119103,Mantle cell lymphoma of lymph nodes of multiple sites
119249001,Agammaglobulinemia
119250001,Hypogammaglobulinemia
12240661000119103,Long term systemic steroid user
123777002,Autoimmune leukopenia
123782009,Dysgammaglobulinemia
124950009,Deficiency of immunoglobulin
12631000119106,Immunoglobulin G deficiency
12814002,B lymphocyte disorder
129642004,Chronic idiopathic immunoneutropenia in adults
133896000,Care of immunosuppressed patient
140561000119102,Long-term current use of azathioprine
15625411000119109,Long-term current use of apremilast
15625451000119105,Long-term current use of tofacitinib
16318001000119107,Hypogammaglobulinemia due to multiple myeloma
165816005,Human immunodeficiency virus positive
16623961000119100,Pancytopenia caused by immunosuppressant
186706006,Human immunodeficiency virus infection constitutional disease
186707002,Human immunodeficiency virus infection with neurological disease
190817009,Macroglobulinemia
190980000,Selective immunoglobulin M deficiency
190981001,Selective immunoglobulin G deficiency
190986006,Antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinemia
190993005,Autosomal recessive severe combined immunodeficiency
190995003,Thymic aplasia or dysplasia with immunodeficiency
190996002,Severe combined immunodeficiency with reticular dysgenesis
190997006,Severe combined immunodeficiency with low T- and B-cell numbers
190998001,Severe combined immunodeficiency with low or normal B-cell numbers
191001007,Major histocompatibility complex class I deficiency
191002000,Major histocompatibility complex class II deficiency
191011000,Common variable immunodeficiency with predominant abnormalities of B-cell numbers and functions
191012007,Common variable immunodeficiency with predominant immunoregulatory T-cell disorders
191013002,Common variable immunodeficiency with autoantibodies to B- or T-cells
191018006,Lymphocyte function antigen-1 defect
203592006,X-linked severe combined immunodeficiency
22406001,Severe combined immunodeficiency due to absent lymphoid stem cells
230598008,Neuropathy caused by human immunodeficiency virus
23238000,Common variable agammaglobulinemia
234416002,X-linked hypogammaglobulinemia
234533006,X-linked agammaglobulinemia with growth hormone deficiency
234534000,Autosomal agammaglobulinemia with absent B-cells
234537007,Autosomal recessive hyperimmunoglobulin M syndrome
234540007,Selective immunoglobulin E deficiency
234541006,Selective immunoglobulin D deficiency
234542004,Selective immunoglobulin M and immunoglobulin A deficiency
234543009,Immunoglobulin light chain deficiency
234544003,Immunoglobulin subclass deficiency
234546001,Immunoglobulin G2 deficiency
234547005,Combined immunoglobulin G2 and G4 deficiency
234548000,Immunoglobulin G3 deficiency
234549008,Immunoglobulin G4 deficiency
234550008,Immunoglobulin G1 deficiency
234553005,Immunoglobulin-associated molecule deficiency
234555003,Defective immunoglobulin glycosylation
234556002,Specific antibody deficiency
234557006,Anti-polysaccharide antibody deficiency
234558001,Anti-haemophilus influenzae B polysaccharide antibody deficiency
234559009,Anti-pneumococcal polysaccharide antibody deficiency
234560004,Anti-meningococcal polysaccharide A antibody deficiency
234561000,Anti-meningococcal polysaccharide C antibody deficiency
234562007,Anti-protein antibody deficiency
234563002,Anti-staphylococcal antibody deficiency
234564008,Primary immunoglobulin catabolism abnormality
234565009,Immunoglobulin hypercatabolism
234566005,Familial immunoglobulin hypercatabolism
234570002,Severe combined immunodeficiency with maternofetal engraftment
234571003,"Warts, hypogammaglobulinemia, infections, and myelokathexis"
234584007,Tuftsin deficiency
234631003,Immunodeficiency with major anomalies
